About to transcode 3 SVG file(s)

Converting mapWaadt.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapWaadt.png ... ... success
Converting mapSpain.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapSpain.png ... ... success
Converting sydney.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/sydney.png ... ... success
CLASS, VARIABLE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.batik.ext.awt.image.codec.png.PNGRed, greenTransparentAlpha, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, interlaceMethod, 5, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, outputHasAlphaPalette, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, colorType, 22, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, inputBands, 604422, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, bkgdBlue, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, blueTransparentAlpha, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, ztextStrings, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, grayTransparentAlpha, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, bitDepth, 690, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, bounds, 10, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, bytesPerPixel, 471, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, performGammaCorrection, 8, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, fileGamma, 4, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, chunkIndex, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, compressionMethod, 2, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, theTile, 12, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, paletteEntries, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, output8BitGray, 2, 6, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, expandPalette, 0, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, textStrings, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, suppressAlpha, 0, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, encodeParam, 14, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, chromaticity, 32, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, dataStream, 1292, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, bkgdRed, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, streamVec, 4, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, postProcess, 652, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, greenPalette, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, bandOffsets, 10, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, generateEncodeParam, 2, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, filterMethod, 2, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, expandBits, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, displayExponent, 6, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, significantBits, 6, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, outputBands, 4, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, gammaLut, 302714, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, textKeys, 2, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, redPalette, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, userExponent, 6, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, maxOpacity, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, width, 4, 0, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, decodeParam, 0, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, ztextKeys, 2, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, properties, 32, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, bluePalette, 0, 0, 0, 2
com.sun.image.codec.jpeg.JPEGHuffmanTable, lengths, 796, 16, 16, 16
com.sun.image.codec.jpeg.JPEGHuffmanTable, symbols, 28, 16, 16, 16
org.apache.batik.gvt.font.UnresolvedFontFamily, fontFace, 454, 52, 52, 52
org.xml.sax.InputSource, systemId, 0, 3, 3, 6
org.xml.sax.InputSource, characterStream, 6, 3, 6, 6
org.xml.sax.InputSource, byteStream, 6, 3, 3, 6
org.xml.sax.InputSource, encoding, 3, 0, 3, 6
org.xml.sax.InputSource, publicId, 0, 0, 0, 6
org.apache.batik.dom.svg.SVGStylableElement, externalResourcesRequired, 0, 0, 0, 2813
org.apache.batik.dom.svg.SVGStylableElement, overrideStyleDeclaration, 4766, 2383, 2383, 2813
org.apache.batik.dom.svg.SVGStylableElement, x, 0, 0, 0, 2813
org.apache.batik.dom.svg.SVGStylableElement, width, 0, 0, 0, 2813
org.apache.batik.dom.svg.SVGStylableElement, preserveAspectRatio, 0, 0, 0, 2813
org.apache.batik.dom.svg.SVGStylableElement, y, 0, 0, 0, 2813
org.apache.batik.dom.svg.SVGStylableElement, className, 0, 2813, 2813, 2813
org.apache.batik.dom.svg.SVGStylableElement, computedStyleMap, 88121, 5196, 2813, 2813
org.apache.batik.dom.svg.SVGStylableElement, height, 0, 0, 0, 2813
org.apache.batik.dom.svg.SVGDOMImplementation, localizableSupport, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGDOMImplementation, factories, 2821, 1, 1, 1
org.apache.batik.bridge.SVGColorProfileElementBridge, cache, 0, 3, 3, 3
org.apache.batik.dom.svg.AbstractSVGList$ListBuilder, this$0, 50132, 2303, 2303, 2303
org.apache.batik.dom.svg.AbstractSVGList$ListBuilder, list, 54738, 2303, 2303, 2303
org.apache.batik.css.dom.CSSOMStyleDeclaration, handler, 0, 2383, 2383, 2383
org.apache.batik.css.dom.CSSOMStyleDeclaration, this$0, 0, 0, 0, 2383
org.apache.batik.css.dom.CSSOMStyleDeclaration, valueProvider, 0, 2383, 2383, 2383
org.apache.batik.css.dom.CSSOMStyleDeclaration, parentRule, 0, 2383, 2383, 2383
org.apache.batik.ext.awt.image.rendered.AbstractRed, numXTiles, 62, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, node2dev, 0, 0, 0, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, hints, 0, 0, 0, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, cm, 117, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, tileWidth, 190, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, minTileX, 185, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, minTileY, 185, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, props, 4, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, node, 0, 0, 0, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, tileGridXOff, 224, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, tileGridYOff, 224, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, usePrimitivePaint, 0, 0, 0, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, bounds, 1399, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, x, 464, 0, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, width, 281, 0, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, y, 427, 0, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, srcs, 112, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, sm, 263, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, numYTiles, 62, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, tileHeight, 190, 61, 61, 61
org.apache.batik.ext.awt.image.rendered.AbstractRed, height, 265, 0, 61, 61
org.apache.batik.dom.svg.SVGOMFilterPrimitiveStandardAttributes, result, 0, 5, 5, 5
org.apache.batik.dom.svg.SVGOMFilterPrimitiveStandardAttributes, in, 0, 0, 0, 5
org.apache.batik.dom.svg.SVGOMFilterPrimitiveStandardAttributes, x, 0, 5, 5, 5
org.apache.batik.dom.svg.SVGOMFilterPrimitiveStandardAttributes, width, 0, 5, 5, 5
org.apache.batik.dom.svg.SVGOMFilterPrimitiveStandardAttributes, y, 0, 5, 5, 5
org.apache.batik.dom.svg.SVGOMFilterPrimitiveStandardAttributes, operator, 0, 0, 0, 5
org.apache.batik.dom.svg.SVGOMFilterPrimitiveStandardAttributes, height, 0, 5, 5, 5
org.apache.batik.dom.svg.SVGOMAnimatedTransformList$AnimSVGTransformList, this$0, 54, 9, 9, 9
org.apache.batik.dom.svg.SVGOMAnimatedTransformList$AnimSVGTransformList, hasAnimVal, 27, 0, 9, 9
org.apache.batik.dom.svg.SVGOMAnimatedTransformList$AnimSVGTransformList, itemList, 0, 9, 9, 9
org.apache.batik.dom.util.DoublyIndexedTable$Entry, key1, 5283, 12819, 12819, 12819
org.apache.batik.dom.util.DoublyIndexedTable$Entry, next, 0, 12819, 12819, 12819
org.apache.batik.dom.util.DoublyIndexedTable$Entry, key2, 10266, 12819, 12819, 12819
org.apache.batik.dom.util.DoublyIndexedTable$Entry, value, 0, 12819, 12819, 12819
org.apache.batik.dom.util.DoublyIndexedTable$Entry, hash, 0, 12819, 12819, 12819
org.apache.batik.ext.awt.image.spi.MagicNumberRegistryEntry$MagicNumber, offset, 16, 4, 4, 4
org.apache.batik.ext.awt.image.spi.MagicNumberRegistryEntry$MagicNumber, magicNumber, 69, 4, 4, 4
org.apache.batik.ext.awt.image.spi.MagicNumberRegistryEntry$MagicNumber, buffer, 60, 4, 4, 4
org.apache.batik.dom.GenericText, readonly, 8685, 0, 8685, 8685
org.apache.batik.dom.GenericText, ownerDocument, 0, 8685, 8685, 8685
org.apache.batik.util.DoublyLinkedList$Node, next, 285, 396, 50, 50
org.apache.batik.util.DoublyLinkedList$Node, obj, 0, 0, 0, 50
org.apache.batik.util.DoublyLinkedList$Node, prev, 640, 396, 50, 50
org.apache.batik.util.DoublyLinkedList$Node, this$0, 0, 0, 0, 50
org.apache.batik.ext.awt.image.renderable.MorphologyRable8Bit, radiusY, 1, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.MorphologyRable8Bit, radiusX, 1, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.MorphologyRable8Bit, doDilation, 1, 1, 1, 1
org.apache.batik.css.engine.CSSEngine$StyleDeclarationDocumentHandler, valueManagers, 41, 0, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleDeclarationDocumentHandler, this$0, 164, 3, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleDeclarationDocumentHandler, styleMap, 41, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.Any2sRGBRed, srcIsLsRGB, 6, 7, 6, 6
org.dacapo.harness.CommandLineArgs, line, 29, 1, 1, 1
org.dacapo.harness.CommandLineArgs, callback, 2, 2, 1, 1
org.dacapo.harness.CommandLineArgs, benchmarks, 2, 1, 1, 1
org.apache.batik.css.engine.value.svg.MarkerManager, property, 18, 3, 3, 3
org.apache.batik.dom.svg.SVGOMAnimatedNumber, valid, 0, 4, 4, 11
org.apache.batik.dom.svg.SVGOMAnimatedNumber, allowPercentage, 0, 11, 11, 11
org.apache.batik.dom.svg.SVGOMAnimatedNumber, defaultValue, 0, 11, 11, 11
org.apache.batik.dom.svg.SVGOMAnimatedNumber, hasAnimVal, 4, 0, 4, 11
org.apache.batik.dom.svg.SVGOMAnimatedNumber, baseVal, 0, 0, 0, 11
org.apache.batik.dom.svg.SVGOMAnimatedNumber, animVal, 0, 0, 0, 11
org.apache.batik.dom.svg.SVGOMAnimatedNumber, changing, 4, 0, 4, 11
org.apache.batik.css.engine.value.AbstractValue, unitType, 0, 0, 0, 1170
org.apache.batik.css.engine.value.AbstractValue, floatValue, 0, 0, 0, 1170
org.apache.batik.gvt.CompositeGraphicsNode, primitiveBounds, 5445, 30932, 253, 253
org.apache.batik.gvt.CompositeGraphicsNode, modCount, 2370, 2370, 253, 253
org.apache.batik.gvt.CompositeGraphicsNode, outline, 0, 30679, 253, 253
org.apache.batik.gvt.CompositeGraphicsNode, transform, 508, 0, 249, 253
org.apache.batik.gvt.CompositeGraphicsNode, children, 12460, 493, 253, 253
org.apache.batik.gvt.CompositeGraphicsNode, treeGraphicsNodeChangeListeners, 0, 0, 0, 253
org.apache.batik.gvt.CompositeGraphicsNode, count, 10879, 2365, 253, 253
org.apache.batik.gvt.CompositeGraphicsNode, isVisible, 0, 245, 245, 253
org.apache.batik.gvt.CompositeGraphicsNode, geometryBounds, 20, 30683, 253, 253
org.apache.batik.gvt.CompositeGraphicsNode, backgroundEnableRgn, 0, 253, 253, 253
org.apache.batik.gvt.CompositeGraphicsNode, sensitiveBounds, 0, 30679, 253, 253
org.apache.batik.dom.util.HashTable, next, 411, 144, 10, 14
org.apache.batik.dom.util.HashTable, count, 117, 117, 12, 14
org.apache.batik.dom.util.HashTable, value, 2854, 0, 7, 14
org.apache.batik.dom.util.HashTable, table, 6765, 19, 14, 14
org.apache.batik.dom.util.HashTable, hash, 3265, 0, 10, 14
org.apache.batik.dom.util.HashTable, key, 8562, 0, 7, 14
org.dacapo.parser.ConfigFile, next, 337, 137, 1, 1
org.dacapo.parser.ConfigFile, image, 15, 0, 1, 1
org.dacapo.parser.ConfigFile, jj_ntk, 181, 238, 1, 1
org.dacapo.parser.ConfigFile, jj_nt, 0, 101, 1, 1
org.dacapo.parser.ConfigFile, kind, 237, 0, 1, 1
org.dacapo.parser.ConfigFile, token, 804, 137, 1, 1
org.dacapo.parser.ConfigFile, jj_kind, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_expentry, 0, 0, 0, 1
org.dacapo.parser.ConfigFile, jj_input_stream, 1, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_expentries, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_gen, 172, 137, 1, 1
org.dacapo.parser.ConfigFile, jj_la1, 55, 1, 1, 1
org.dacapo.parser.ConfigFile, token_source, 137, 1, 1, 1
org.apache.batik.dom.AbstractStylableDocument, referrer, 0, 0, 0, 3
org.apache.batik.dom.AbstractStylableDocument, localizableSupport, 0, 0, 0, 3
org.apache.batik.dom.AbstractStylableDocument, cssEngine, 57472, 9, 3, 3
org.apache.batik.dom.AbstractStylableDocument, readonly, 0, 0, 0, 3
org.apache.batik.dom.AbstractStylableDocument, mainAnimatedAttributeListener, 0, 0, 0, 3
org.apache.batik.dom.AbstractStylableDocument, cssNavigableDocumentListeners, 0, 0, 0, 3
org.apache.batik.dom.AbstractStylableDocument, url, 0, 0, 0, 3
org.apache.batik.dom.AbstractStylableDocument, isSVG12, 0, 0, 0, 3
org.apache.batik.dom.AbstractStylableDocument, animatedAttributeListeners, 0, 0, 0, 3
org.apache.batik.parser.UnitProcessor$UnitResolver, unit, 0, 260, 248, 248
org.apache.batik.parser.UnitProcessor$UnitResolver, value, 0, 248, 248, 248
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, image, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, filteredRows, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, bitShift, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, bpp, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, currRow, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, compressGray, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, redPalette, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, interlace, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, colorType, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, prevRow, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, output, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, skipAlpha, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, numBands, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, dataOutput, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, param, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, bitDepth, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, width, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, alphaPalette, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, greenPalette, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, bluePalette, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.util.ImageEncoderImpl, height, 0, 0, 0, 3
org.apache.batik.gvt.renderer.StrokingTextPainter$TextChunk, this$0, 0, 238, 238, 238
org.apache.batik.gvt.renderer.StrokingTextPainter$TextChunk, end, 0, 238, 238, 238
org.apache.batik.gvt.renderer.StrokingTextPainter$TextChunk, begin, 0, 238, 238, 238
org.apache.batik.gvt.renderer.StrokingTextPainter$TextChunk, advance, 0, 238, 238, 238
org.apache.batik.dom.AbstractElement$NamedNodeHashMap, next, 22097, 525, 2264, 2819
org.apache.batik.dom.AbstractElement$NamedNodeHashMap, this$0, 11073, 2819, 2819, 2819
org.apache.batik.dom.AbstractElement$NamedNodeHashMap, count, 13726, 5529, 2819, 2819
org.apache.batik.dom.AbstractElement$NamedNodeHashMap, value, 136841, 5, 2229, 2819
org.apache.batik.dom.AbstractElement$NamedNodeHashMap, table, 390356, 2977, 2819, 2819
org.apache.batik.dom.AbstractElement$NamedNodeHashMap, hash, 148583, 0, 2267, 2819
org.apache.batik.bridge.CursorManager, cursorCache, 0, 3, 3, 3
org.apache.batik.bridge.CursorManager, ctx, 0, 3, 3, 3
org.apache.commons.cli.Parser, eatTheRest, 0, 0, 0, 1
org.apache.commons.cli.Parser, currentOption, 0, 0, 0, 1
org.apache.commons.cli.Parser, options, 1, 1, 1, 1
org.apache.commons.cli.Parser, tokens, 0, 0, 0, 1
org.apache.commons.cli.Parser, cmd, 2, 1, 1, 1
org.apache.commons.cli.Parser, requiredOptions, 1, 1, 1, 1
org.apache.batik.dom.svg.SVGOMAnimatedNumberList$AnimSVGNumberList, this$0, 420, 210, 210, 210
org.apache.batik.dom.svg.SVGOMAnimatedNumberList$AnimSVGNumberList, hasAnimVal, 210, 0, 210, 210
org.apache.batik.dom.svg.SVGOMAnimatedNumberList$AnimSVGNumberList, itemList, 0, 210, 210, 210
org.apache.batik.ext.awt.image.codec.jpeg.JPEGRegistryEntry$1, val$errCode, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.jpeg.JPEGRegistryEntry$1, val$dr, 6, 3, 3, 3
org.apache.batik.ext.awt.image.codec.jpeg.JPEGRegistryEntry$1, this$0, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.jpeg.JPEGRegistryEntry$1, val$is, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.jpeg.JPEGRegistryEntry$1, val$errParam, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGRed$PNGChunk, data, 100, 10, 10, 10
org.apache.batik.ext.awt.image.codec.png.PNGRed$PNGChunk, crc, 0, 10, 10, 10
org.apache.batik.ext.awt.image.codec.png.PNGRed$PNGChunk, length, 0, 10, 10, 10
org.apache.batik.ext.awt.image.codec.png.PNGRed$PNGChunk, typeString, 40, 50, 10, 10
org.apache.batik.ext.awt.image.codec.png.PNGRed$PNGChunk, type, 0, 10, 10, 10
org.apache.batik.dom.svg.SVGOMTextContentElement, externalResourcesRequired, 0, 306, 306, 306
org.apache.batik.dom.svg.SVGOMTextContentElement, transform, 0, 0, 0, 306
org.apache.batik.dom.svg.SVGOMTextContentElement, lengthAdjust, 0, 306, 306, 306
org.apache.batik.dom.svg.SVGOMTextContentElement, textLength, 838, 306, 306, 306
org.apache.batik.dom.svg.SVGOMTextContentElement, liveAttributeValues, 306, 0, 306, 306
org.apache.batik.dom.svg.SVGOMTextContentElement, ownerDocument, 306, 0, 306, 306
org.apache.batik.dom.svg.SVGOMTextContentElement, motionTransform, 0, 0, 0, 306
org.xml.sax.helpers.NamespaceSupport$Context, defaultNS, 2909, 5666, 19, 19
org.xml.sax.helpers.NamespaceSupport$Context, parent, 0, 5661, 19, 19
org.xml.sax.helpers.NamespaceSupport$Context, elementNameTable, 8463, 5666, 19, 19
org.xml.sax.helpers.NamespaceSupport$Context, attributeNameTable, 8219, 5666, 19, 19
org.xml.sax.helpers.NamespaceSupport$Context, declSeen, 13, 2864, 19, 19
org.xml.sax.helpers.NamespaceSupport$Context, this$0, 0, 19, 19, 19
org.xml.sax.helpers.NamespaceSupport$Context, prefixTable, 2865, 5666, 19, 19
org.xml.sax.helpers.NamespaceSupport$Context, uriTable, 2858, 5666, 19, 19
org.xml.sax.helpers.NamespaceSupport$Context, declarations, 2852, 2848, 19, 19
org.apache.batik.dom.svg.AbstractElement$ExtendedNamedNodeHashMap, this$0, 154, 2819, 2819, 2819
org.apache.batik.gvt.filter.GraphicsNodeRed8Bit, node, 5, 4, 4, 4
org.apache.batik.gvt.filter.GraphicsNodeRed8Bit, node2dev, 5, 4, 4, 4
org.apache.batik.gvt.filter.GraphicsNodeRed8Bit, hints, 5, 4, 4, 4
org.apache.batik.gvt.filter.GraphicsNodeRed8Bit, usePrimitivePaint, 5, 4, 4, 4
org.apache.batik.gvt.filter.GraphicsNodeRed8Bit, x, 8, 0, 4, 4
org.apache.batik.gvt.filter.GraphicsNodeRed8Bit, width, 4, 0, 4, 4
org.apache.batik.gvt.filter.GraphicsNodeRed8Bit, y, 8, 0, 4, 4
org.apache.batik.gvt.filter.GraphicsNodeRed8Bit, cm, 10, 0, 4, 4
org.apache.batik.gvt.filter.GraphicsNodeRed8Bit, height, 4, 0, 4, 4
org.apache.batik.dom.svg.AbstractSVGTransformList$SVGTransformItem, parent, 9, 9, 9, 9
org.apache.batik.dom.svg.AbstractSVGTransformList$SVGTransformItem, itemStringValue, 0, 0, 0, 9
org.apache.batik.dom.svg.AbstractSVGTransformList$SVGTransformItem, xOnly, 0, 0, 0, 9
org.apache.batik.dom.svg.AbstractSVGTransformList$SVGTransformItem, this$0, 0, 9, 9, 9
org.apache.batik.dom.svg.AbstractSVGTransformList$SVGTransformItem, angleOnly, 0, 0, 0, 9
org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, valid, 0, 4, 4, 353
org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, defaultValue, 0, 353, 353, 353
org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, values, 0, 353, 353, 353
org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, hasAnimVal, 4, 0, 4, 353
org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, baseVal, 0, 0, 0, 353
org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, animVal, 0, 0, 0, 353
org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, changing, 4, 0, 4, 353
org.apache.batik.ext.awt.image.codec.png.ChunkStream, dos, 132, 42, 21, 21
org.apache.batik.ext.awt.image.codec.png.ChunkStream, type, 84, 21, 21, 21
org.apache.batik.ext.awt.image.codec.png.ChunkStream, baos, 105, 42, 21, 21
org.apache.batik.ext.awt.image.rendered.LRUCache$LRUNode, obj, 198, 112, 50, 50
org.apache.batik.ext.awt.image.rendered.LRUCache$LRUNode, this$0, 0, 50, 50, 50
org.apache.batik.css.engine.value.RGBColorValue, red, 2756, 219, 219, 219
org.apache.batik.css.engine.value.RGBColorValue, green, 2756, 219, 219, 219
org.apache.batik.css.engine.value.RGBColorValue, blue, 2756, 219, 219, 219
org.apache.batik.dom.svg.AbstractSVGList, this$0, 0, 0, 0, 5866
org.apache.batik.dom.svg.AbstractSVGList, itemList, 158380, 0, 2933, 5866
org.apache.batik.dom.svg.AbstractSVGList, parameterIndex, 0, 0, 0, 5866
org.apache.batik.css.engine.value.svg.SVGColorManager, defaultValue, 5, 5, 5, 5
org.apache.batik.css.engine.value.svg.SVGColorManager, property, 30, 5, 5, 5
org.apache.batik.dom.svg.SVGOMTextContentElement$1, usedDefault, 0, 0, 0, 306
org.apache.batik.dom.svg.SVGOMTextContentElement$1, this$0, 0, 306, 306, 306
org.apache.batik.dom.svg.SVGOMScriptElement, externalResourcesRequired, 0, 1, 1, 1
org.apache.batik.bridge.SVGSwitchElementBridge, selectedChild, 0, 92, 2, 3
org.apache.batik.ext.awt.image.SVGComposite$OverCompositeContext_INT_PACK_UNPRE, dstCM, 3, 0, 1, 2
org.apache.batik.transcoder.image.PNGTranscoder, hints, 7, 0, 1, 1
org.apache.batik.transcoder.image.PNGTranscoder, userAgent, 3, 0, 1, 1
org.apache.batik.dom.svg.AbstractSVGTransformList, this$0, 0, 0, 0, 18
org.apache.batik.dom.svg.AbstractSVGTransformList, affineTransform, 9, 0, 9, 18
org.apache.batik.dom.xbl.GenericXBLManager, isProcessing, 0, 0, 0, 3
jdk.internal.org.objectweb.asm.Item, next, 0, 0, 0, 2555
jdk.internal.org.objectweb.asm.Item, intVal, 2257, 2688, 2330, 2555
jdk.internal.org.objectweb.asm.Item, hashCode, 2251, 5667, 2473, 2555
jdk.internal.org.objectweb.asm.Item, index, 0, 2251, 2251, 2555
jdk.internal.org.objectweb.asm.Item, type, 3451, 5667, 2473, 2555
jdk.internal.org.objectweb.asm.Item, longVal, 2251, 2251, 2251, 2555
jdk.internal.org.objectweb.asm.Item, strVal1, 4651, 5667, 2473, 2555
jdk.internal.org.objectweb.asm.Item, strVal3, 2449, 5667, 2473, 2555
jdk.internal.org.objectweb.asm.Item, strVal2, 2449, 5667, 2473, 2555
org.apache.crimson.parser.XmlReader, assignedEncoding, 46, 5, 3, 3
org.apache.crimson.parser.XmlReader, in, 74, 6, 3, 3
org.apache.crimson.parser.XmlReader, closed, 77, 3, 3, 3
org.apache.batik.css.engine.value.StringMap, next, 878, 621, 14, 31
org.apache.batik.css.engine.value.StringMap, count, 485, 485, 31, 31
org.apache.batik.css.engine.value.StringMap, value, 130, 18, 13, 31
org.apache.batik.css.engine.value.StringMap, table, 4726, 48, 31, 31
org.apache.batik.css.engine.value.StringMap, hash, 1008, 0, 22, 31
org.apache.batik.css.engine.value.StringMap, key, 130, 0, 13, 31
org.apache.batik.css.parser.CSSSelectorList, length, 308055, 145, 130, 130
org.apache.batik.css.parser.CSSSelectorList, list, 160154, 136, 130, 130
org.apache.batik.gvt.AbstractGraphicsNode, parent, 72141, 2370, 2373, 2373
org.apache.batik.gvt.AbstractGraphicsNode, hints, 4479, 1902, 2365, 2373
org.apache.batik.gvt.AbstractGraphicsNode, graphicsNodeRable, 14, 14, 14, 2373
